	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000112096.19|SOD2|protein_coding	18.66261542189945	0.8489606491628039	0.0771867439304833	10.998788210672592	3.873014161171719e-28	1.6923529174277176e-26
ENSG00000172425.12|TTC36|protein_coding	1.9810988897208115	-1.880896713439793	0.17119965131784823	-10.986568599650543	4.4346701761072155e-28	1.933720302941479e-26
ENSG00000095015.6|MAP3K1|protein_coding	14.044064398822577	-0.8288507014832374	0.07546104520136612	-10.983822173036003	4.571627678834975e-28	1.9851340772907786e-26
ENSG00000125977.7|EIF2S2|protein_coding	40.888468725499436	0.4269020414737432	0.038866303144439986	10.983860232017296	4.569701401508371e-28	1.9851340772907786e-26
ENSG00000100207.20|TCF20|protein_coding	8.471697563690396	0.4952895268985733	0.04514166890288859	10.971892243595804	5.216902144463429e-28	2.260621442766138e-26
ENSG00000105186.16|ANKRD27|protein_coding	6.366578026333849	0.5671784206449492	0.05170747522886669	10.968983075164942	5.387489821038611e-28	2.3296981398321116e-26
ENSG00000160188.10|RSPH1|protein_coding	3.1709821310293482	-1.3243525965897287	0.12075734049256902	-10.967056670738991	5.5034834195777355e-28	2.3749297083697464e-26
ENSG00000124383.9|MPHOSPH10|protein_coding	12.961744310767507	0.37487570055355557	0.034183469481645176	10.966578473108038	5.532658571388666e-28	2.3825868306498757e-26
ENSG00000137449.17|CPEB2|protein_coding	6.252184917230409	-0.9154109226492254	0.08347971290136486	-10.965669272615083	5.588553257582194e-28	2.401695165933725e-26
ENSG00000033170.17|FUT8|protein_coding	11.926408947912297	-0.8227740070210627	0.07506642540357392	-10.960612585422117	5.909797041035287e-28	2.534524685726306e-26
ENSG00000138801.9|PAPSS1|protein_coding	37.082632155471494	0.6012742442795241	0.05487570123990459	10.957021608724132	6.1489834932734155e-28	2.631689177624185e-26
ENSG00000159259.8|CHAF1B|protein_coding	4.717716939428693	0.7010850368484	0.06399751336401527	10.954879338212043	6.296222163590691e-28	2.689183576961491e-26
ENSG00000167925.16|GHDC|protein_coding	10.432246096163643	-0.69959779286238	0.06391567023903182	-10.945638060995437	6.972505174291615e-28	2.9719412136556264e-26
ENSG00000074527.13|NTN4|protein_coding	32.29084202229629	-1.299355224647321	0.11881235755775195	-10.936195959378505	7.737889606694476e-28	3.291445572904754e-26
ENSG00000165629.20|ATP5F1C|protein_coding	85.32391022211237	0.48745844939624994	0.04458155204186159	10.93408432569893	7.920148873614141e-28	3.362111262173921e-26
ENSG00000105220.17|GPI|protein_coding	30.064951517683017	0.5772680535005325	0.05280337674009436	10.932407909098824	8.067870313746983e-28	3.4178581493786255e-26
ENSG00000103035.11|PSMD7|protein_coding	9.63572125128735	0.531457828022755	0.04863057838276053	10.92847022792466	8.425683380964827e-28	3.5622011908610524e-26
ENSG00000102243.13|VGLL1|protein_coding	7.603390607104839	3.3372493773159047	0.30545002788721726	10.925680381827082	8.688676724329683e-28	3.665953217919101e-26
ENSG00000145604.17|SKP2|protein_coding	1.62184906714423	0.8919443489699105	0.08164180049812787	10.92509405142729	8.744975804889576e-28	3.6822531454810794e-26
ENSG00000078018.20|MAP2|protein_coding	1.6396217959316073	1.6156162465859023	0.147918420495347	10.922346528414451	9.013649003574516e-28	3.787731576239993e-26
ENSG00000136522.14|MRPL47|protein_coding	33.32321649091269	0.5089054873266723	0.046641427511721324	10.911018690385939	1.0210568734742255e-27	4.282070103384966e-26
ENSG00000115241.11|PPM1G|protein_coding	39.605925555467806	0.44844336362811266	0.04110277566707065	10.91029392419796	1.0292303311737182e-27	4.307680279649359e-26
ENSG00000163818.17|LZTFL1|protein_coding	5.236798254632942	-0.6450372248594087	0.05912652299107487	-10.909439490578144	1.0389494746940905e-27	4.3396440683464786e-26
ENSG00000135451.13|TROAP|protein_coding	3.744673372444589	0.9307964094626496	0.0854308360084046	10.895321326026574	1.2133749828629734e-27	5.058074953562591e-26
ENSG00000204267.16|TAP2|protein_coding	5.212669494795706	0.8731784495372126	0.08016470675619242	10.892305166073134	1.2542472483035906e-27	5.218019041195956e-26
ENSG00000188001.10|TPRG1|protein_coding	6.414306724134762	-2.0658435351065405	0.18978423786817178	-10.885221862004787	1.355681108680309e-27	5.628777161000733e-26
ENSG00000054392.13|HHAT|protein_coding	3.8411726404487117	-0.8234976418464175	0.0756605267356017	-10.884111932291434	1.3722963786366829e-27	5.6864360675794e-26
ENSG00000140950.16|MEAK7|protein_coding	3.2844260642850043	0.7709163391929333	0.07083705763588814	10.882952580491775	1.3898671464854776e-27	5.747817645673969e-26
ENSG00000073464.13|CLCN4|protein_coding	0.9008393307635743	1.6818581512922466	0.15466901618235962	10.873917690853371	1.5346627958058611e-27	6.334054782768626e-26
ENSG00000178935.5|ZNF552|protein_coding	23.330159398767734	-1.0033917282090412	0.092290245687871	-10.872131943418472	1.565004539837542e-27	6.446519688504722e-26
ENSG00000135476.12|ESPL1|protein_coding	2.3883515082169806	0.8414315180388422	0.07744421484563702	10.86500159780813	1.6922021862706706e-27	6.956719954327335e-26
ENSG00000167470.12|MIDN|protein_coding	30.37044030854515	-0.5359035264666866	0.04932830075319398	-10.864017577819912	1.7105427924646306e-27	7.018276264437066e-26
ENSG00000170802.16|FOXN2|protein_coding	3.255847221441734	0.6898317067652905	0.06351104351069546	10.861602465233007	1.756396667787494e-27	7.192254567130596e-26
ENSG00000120915.14|EPHX2|protein_coding	8.592847743972873	-0.9277751191595034	0.08554453991773572	-10.84552117588922	2.094387485517572e-27	8.559474188361324e-26
ENSG00000175592.9|FOSL1|protein_coding	2.1295688388380065	1.522365106420771	0.14037263431874042	10.845170170162776	2.1024424824207446e-27	8.575578994343558e-26
ENSG00000124839.13|RAB17|protein_coding	6.694509984850741	-0.8343926997012001	0.07695561027058316	-10.842519431233109	2.16427279277882e-27	8.81053473044706e-26
ENSG00000145781.9|COMMD10|protein_coding	10.984459763036913	-0.5084993397878362	0.046921170915726965	-10.83731138553915	2.2910535749236095e-27	9.308465821078516e-26
ENSG00000141569.12|TRIM65|protein_coding	8.847501112667459	0.5394058202368781	0.04977574449585999	10.836720288166504	2.305900268909416e-27	9.35056017604649e-26
ENSG00000284753.2|EEF1AKMT4|protein_coding	6.3120073597646105	0.8934627371342694	0.0824566057850891	10.835550755787201	2.3355573304715976e-27	9.452431347382429e-26
ENSG00000090861.17|AARS1|protein_coding	17.71423727445629	0.5490174155103117	0.050712780440169754	10.82601684910641	2.5918608292829355e-27	1.0469409935027952e-25
ENSG00000041353.10|RAB27B|protein_coding	10.05949648903824	-0.9482969017583447	0.08759690101255839	-10.825690073469511	2.6011233258804696e-27	1.048650164048871e-25
ENSG00000123131.13|PRDX4|protein_coding	53.32160860280095	0.6090047092882941	0.05626035609058717	10.824757459901427	2.627739290870321e-27	1.0573353289500019e-25
ENSG00000143621.17|ILF2|protein_coding	134.1050783569298	0.5076622458111506	0.04692142886701659	10.819411472953067	2.7856033860539138e-27	1.1186961729387617e-25
ENSG00000167553.16|TUBA1C|protein_coding	16.111904117843004	0.5682221766325877	0.052552485748568904	10.812470019994464	3.0046890912210717e-27	1.2043602832369382e-25
ENSG00000164970.15|FAM219A|protein_coding	7.38634219072265	0.5173757196664879	0.0478682669617546	10.808323603606885	3.1436223943017828e-27	1.2552207196251352e-25
ENSG00000273472.1|AC096733.2|lncRNA	4.509578600258758	-1.4662605879341082	0.13565820418659588	-10.808491802805293	3.1378645597497623e-27	1.2552207196251352e-25
ENSG00000070495.15|JMJD6|protein_coding	4.554506965425285	0.5496888199105238	0.05087072653917455	10.805601911095552	3.2382617877789764e-27	1.29053710215444e-25
ENSG00000102384.13|CENPI|protein_coding	1.613703628974494	0.8865335599189348	0.08211494882886974	10.7962505312705	3.5854780564207486e-27	1.4261854795797264e-25
ENSG00000186910.4|SERPINA11|protein_coding	11.298646191383444	-2.0327020909044617	0.18830022187970308	-10.79500635003536	3.6343740062567886e-27	1.4428810935697189e-25
ENSG00000137563.13|GGH|protein_coding	3.655586840916512	1.0837917984043886	0.10056436084777856	10.777096272156433	4.4160648616271115e-27	1.7498866903211767e-25
ENSG00000173011.12|TADA2B|protein_coding	9.398620994734731	-0.4605569523164843	0.04274068753474405	-10.775609352144746	4.4880049504172936e-27	1.7750187320976782e-25
ENSG00000126945.9|HNRNPH2|protein_coding	56.018499933925256	-0.385687821575048	0.035841946044923405	-10.760794659186095	5.271362628697842e-27	2.080890364961158e-25
ENSG00000115828.17|QPCT|protein_coding	6.280872630307261	1.1899273559259964	0.11058500296838696	10.760295917034627	5.299970269751854e-27	2.088228361671794e-25
ENSG00000167695.15|TLCD3A|protein_coding	5.673477943996731	0.6616278535355732	0.0614919769670569	10.759580130104242	5.341296719856189e-27	2.1005405194709913e-25
ENSG00000182580.3|EPHB3|protein_coding	22.749804475966442	1.054819683830954	0.09804938053663784	10.758045365078084	5.430987577612919e-27	2.1317904723198886e-25
ENSG00000109452.12|INPP4B|protein_coding	5.35787387911357	-1.0890404672741496	0.10132588615649374	-10.7478997577398	6.062633578111576e-27	2.3752532268529995e-25
ENSG00000132819.17|RBM38|protein_coding	13.2473891776293	0.827564572044631	0.07700482003968222	10.746919109974796	6.127417926435688e-27	2.3951923277673367e-25
ENSG00000138074.15|SLC5A6|protein_coding	23.243431178026157	0.8021763076980194	0.07464339413207144	10.746782311086717	6.136509634063032e-27	2.3951923277673367e-25
ENSG00000148143.13|ZNF462|protein_coding	1.8591529578465218	1.0729807570734808	0.09989369770420058	10.74122574029374	6.51732828198882e-27	2.5390780071307096e-25
ENSG00000137168.8|PPIL1|protein_coding	23.191698487034486	0.4695667127039167	0.04374857193790977	10.733303783500636	7.10110346841782e-27	2.7613488729894147e-25
ENSG00000102302.8|FGD1|protein_coding	3.1114813004172115	0.7745173892782291	0.07220043135906709	10.727323572713855	7.575866707022252e-27	2.940480256507725e-25
ENSG00000104783.14|KCNN4|protein_coding	9.969247261159271	1.3895337226953504	0.12955296704480734	10.725603236973836	7.718180026884267e-27	2.990149187738825e-25
ENSG00000174607.11|UGT8|protein_coding	1.8120676885521512	2.7485117884067587	0.25651920885886353	10.714643167011271	8.689168125544067e-27	3.3600803569705933e-25
ENSG00000177352.10|CCDC71|protein_coding	14.465064093476954	-0.4227700047727606	0.03946481806514999	-10.71257959620734	8.8850927096991e-27	3.4294812471899694e-25
ENSG00000084774.14|CAD|protein_coding	9.709717745009383	0.49932015905611327	0.046632850221682814	10.70747673973282	9.388589993325418e-27	3.617123497798183e-25
ENSG00000163064.7|EN1|protein_coding	5.978895433421137	2.3857607281416606	0.22286066317601555	10.705167498570102	9.625642986183763e-27	3.701610272343693e-25
ENSG00000164626.9|KCNK5|protein_coding	5.300814623527704	1.7195006682419343	0.16069133319217058	10.700643488878056	1.010738497981161e-26	3.879709486817926e-25
ENSG00000137193.14|PIM1|protein_coding	11.910755581000176	0.8446522165193724	0.07893738582821823	10.700281085536398	1.014699423133831e-26	3.8877536905107423e-25
ENSG00000078070.13|MCCC1|protein_coding	7.435775659092684	0.6558875214103037	0.061315793702621184	10.696877293822999	1.0526607344326488e-26	4.025799575739394e-25
ENSG00000227719.1|AC006042.1|lncRNA	3.8028574988323958	-1.0169510297576987	0.09512770026177157	-10.690377534191006	1.1291042533597152e-26	4.310241749592774e-25
ENSG00000182175.14|RGMA|protein_coding	1.5261452479165436	1.617947837032972	0.15135251210976508	10.689930510433754	1.1345595225223927e-26	4.323148835088525e-25
ENSG00000135540.11|NHSL1|protein_coding	2.203175300534867	0.8576558395209987	0.0802710772755153	10.684493950134206	1.2030335439127216e-26	4.575698568571689e-25
ENSG00000157368.11|IL34|protein_coding	5.03561890006175	1.402367791165634	0.13128072316095138	10.682206476318067	1.2330548674332803e-26	4.681341093244419e-25
ENSG00000142687.18|KIAA0319L|protein_coding	15.45786587138093	-0.5445638943178681	0.05099447182529265	-10.678880961519653	1.278029139358251e-26	4.843265700298914e-25
ENSG00000124935.4|SCGB1D2|protein_coding	582.0121022797471	-2.7866274822657204	0.26104095208417577	-10.675058683386732	1.3317334983148802e-26	5.037626371211806e-25
ENSG00000276529.1|AP001505.1|lncRNA	4.13336692481905	1.0501623195064815	0.09840147185544844	10.672221661980505	1.3730357231827238e-26	5.184453546793028e-25
ENSG00000176058.13|TPRN|protein_coding	8.666846553461433	-0.8382763395785555	0.07854947123418406	-10.671953947078192	1.376998161951853e-26	5.1900131445863425e-25
ENSG00000183527.12|PSMG1|protein_coding	13.129829172706136	0.6449947557846963	0.06045991397432548	10.668138827630415	1.4347131284008406e-26	5.397784428747062e-25
ENSG00000172037.14|LAMB2|protein_coding	48.1707152559754	-0.6888617775270678	0.06459175275276126	-10.664856551638001	1.4862822094357747e-26	5.581726142571145e-25
ENSG00000167608.12|TMC4|protein_coding	39.84466632164405	-0.8292581147628283	0.0777630870173419	-10.663904258043354	1.5015850538600143e-26	5.629053467195014e-25
ENSG00000054598.9|FOXC1|protein_coding	7.7635727697110095	1.6767330880484137	0.15725063466059244	10.662806491480628	1.5194194777925362e-26	5.685684053075374e-25
ENSG00000078246.17|TULP3|protein_coding	10.89080602490163	0.4524726112289319	0.04245835001945355	10.656858097915208	1.619772684725902e-26	6.050344456584584e-25
ENSG00000137337.15|MDC1|protein_coding	6.8243847386498375	0.49714675245951434	0.046654609546924956	10.655897826333469	1.6365779226191797e-26	6.102181331154125e-25
ENSG00000139644.13|TMBIM6|protein_coding	213.30607520686132	-0.43461758217607516	0.04079596826320677	-10.653444462257065	1.680302084956251e-26	6.254024349418418e-25
ENSG00000117724.13|CENPF|protein_coding	11.00768484634072	0.8935526637779165	0.08392109653210342	10.64753322707234	1.7904675264323303e-26	6.640340685663534e-25
ENSG00000141580.16|WDR45B|protein_coding	35.57471491454661	0.4850286710378764	0.04555267246562984	10.647644688768537	1.7883254588212636e-26	6.640340685663534e-25
ENSG00000259459.6|LINC02568|lncRNA	6.353522699523625	-1.6325874065417831	0.1533467048825133	-10.646380747421938	1.8127655172817224e-26	6.707969823539848e-25
ENSG00000119862.13|LGALSL|protein_coding	6.297926246148166	0.615987761459158	0.05785955125000624	10.64625888295481	1.815139365962901e-26	6.707969823539848e-25
ENSG00000221823.11|PPP3R1|protein_coding	13.57386832166023	0.35323564873386487	0.033189602768955016	10.642961025863057	1.8805630483403338e-26	6.937447011780103e-25
ENSG00000163040.15|CCDC74A|protein_coding	15.234099519762353	-1.5294536450633276	0.14372698085487237	-10.641381569182796	1.9127193579040951e-26	7.0436059322959465e-25
ENSG00000157827.20|FMNL2|protein_coding	5.209430201738118	0.840277857384745	0.07900770359319814	10.635391476649442	2.0397034375454902e-26	7.497978615301702e-25
ENSG00000160208.13|RRP1B|protein_coding	11.460938295641649	0.4619934685251879	0.0434694692604981	10.627998831929933	2.2079937919474964e-26	8.088086925406268e-25
ENSG00000186625.14|KATNA1|protein_coding	7.476692289007637	0.4571814404262571	0.043016143554567295	10.628136384339252	2.2047401976071642e-26	8.088086925406268e-25
ENSG00000181467.5|RAP2B|protein_coding	6.154814280075231	0.5190000054363776	0.04886913384407183	10.620200617681625	2.4004467588926916e-26	8.777633648350943e-25
ENSG00000041880.14|PARP3|protein_coding	8.838387983368472	-0.6393905032878071	0.060247672699191665	-10.612700452019048	2.6012041178582896e-26	9.495078358760129e-25
ENSG00000181751.10|MACIR|protein_coding	13.04088791330246	-0.8080820647978879	0.0761450387350935	-10.612405984967493	2.609416889003324e-26	9.50840493312872e-25
ENSG00000123136.15|DDX39A|protein_coding	18.414903812922983	0.6266506977427896	0.059063712378906466	10.609741116892383	2.6849195339109095e-26	9.766453376143994e-25
ENSG00000107014.9|RLN2|protein_coding	2.6563695501431757	-2.2274220637834294	0.20999403598954788	-10.607072973702431	2.762684181489977e-26	1.003181644508634e-24
ENSG00000176244.7|ACBD7|protein_coding	1.4507266531757024	1.3641901027914027	0.12864764450621613	10.604081466299109	2.8525309778140286e-26	1.0340052725317879e-24
ENSG00000124541.7|RRP36|protein_coding	22.377907898133	0.42654061512851194	0.04025840103935202	10.595070944610404	3.1410274412970874e-26	1.136604773592972e-24
ENSG00000153832.12|FBXO36|protein_coding	2.5527784095437642	-0.9547408856321996	0.09013963140370852	-10.591799309187321	3.252784429153162e-26	1.1750049541913235e-24
ENSG00000100142.16|POLR2F|protein_coding	4.529323576589758	0.678739708824632	0.06411070335097326	10.586995202796011	3.424069947682805e-26	1.2347385799230572e-24
ENSG00000185798.8|WDR53|protein_coding	6.285404678134672	0.4596153935474737	0.043414099171306245	10.586777160431055	3.4320526410852417e-26	1.2354796752701156e-24
ENSG00000157388.19|CACNA1D|protein_coding	1.484471036889872	-1.6807950000728071	0.15884251459988685	-10.58151845748987	3.630265396363725e-26	1.3045796837311918e-24
ENSG00000139734.19|DIAPH3|protein_coding	1.6480189181079425	0.9874604667994519	0.09338505005510951	10.574074396455533	3.9303921805936627e-26	1.4100028265079812e-24
ENSG00000136425.14|CIB2|protein_coding	2.167415705589778	1.09649941054214	0.10387000257443521	10.556458875182637	4.742149812343107e-26	1.698292586575041e-24
